B73	Sicilian	Sicilian	Dragon, Classical, 8.O-O	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O
B73	Sicilian	Sicilian	Dragon, Classical, Zollner gambit	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. f4 Qb6 10. e5
B73	Sicilian	Sicilian	Dragon, Classical, Richter Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Qd2
B74	Sicilian	Sicilian	Dragon, Classical, 9.Nb3	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3
B74	Sicilian	Sicilian	Dragon, Classical, Stockholm attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3 Be6 10. f4 Na5 11. f5 Bc4 12. Nxa5 Bxe2 13. Qxe2 Qxa5 14. g4
B74	Sicilian	Sicilian	Dragon, Classical, Spielmann Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3 Be6 10. f4 Na5 11. f5 Bc4 12. Bd3
B74	Sicilian	Sicilian	Dragon, Classical, Bernard defense	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3 Be6 10. f4 Na5 11. f5 Bc4 12. Bd3 Bxd3 13. cxd3 d5
B74	Sicilian	Sicilian	Dragon, Classical, Reti-Tartakower Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3 Be6 10. f4 Qc8
B74	Sicilian	Sicilian	Dragon, Classical, Alekhine Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. O-O O-O 9. Nb3 a5
B75	Sicilian	Sicilian	Dragon, Yugoslav attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3
B76	Sicilian	Sicilian	Dragon, Yugoslav attack, 7...O-O	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O
B76	Sicilian	Sicilian	Dragon, Yugoslav attack, Rauser Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. O-O-O
B77	Sicilian	Sicilian	Dragon, Yugoslav attack, 9.Bc4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4
B77	Sicilian	Sicilian	Dragon, Yugoslav attack, Byrne Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 a5
B77	Sicilian	Sicilian	Dragon, Yugoslav attack, 9...Bd7	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7
B78	Sicilian	Sicilian	Dragon, Yugoslav attack, 10.O-O-O	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7 10. O-O-O
B79	Sicilian	Sicilian	Dragon, Yugoslav attack, 12.h4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7 10. O-O-O Qa5 11. Bb3 Rfc8 12. h4
B80	Sicilian	Sicilian	Scheveningen Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6
B80	Sicilian	Sicilian	Scheveningen, English Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be3 a6 7. Qd2
B80	Sicilian	Sicilian	Scheveningen, Vitolins Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bb5+
B80	Sicilian	Sicilian	Scheveningen, Fianchetto Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. g3
B81	Sicilian	Sicilian	Scheveningen, Keres attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. g4
B82	Sicilian	Sicilian	Scheveningen, 6.f4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. f4
B82	Sicilian	Sicilian	Scheveningen, Tal Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. f4 Nc6 7. Be3 Be7 8. Qf3
B83	Sicilian	Sicilian	Scheveningen, 6.Be2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2
B83	Sicilian	Sicilian	Modern Scheveningen	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 Nc6
B83	Sicilian	Sicilian	Modern Scheveningen, Main line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 Nc6 7. O-O Be7 8. Be3 O-O 9. f4
B83	Sicilian	Sicilian	Modern Scheveningen, Main line with Nb3	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 Nc6 7. O-O Be7 8. Be3 O-O 9. f4 Bd7 10. Nb3
B84	Sicilian	Sicilian	Scheveningen (Paulsen), Classical Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6
B84	Sicilian	Sicilian	Scheveningen, Classical, Nd7 system	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Nbd7
B84	Sicilian	Sicilian	Scheveningen (Paulsen), Classical Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Qc7
B85	Sicilian	Sicilian	Scheveningen, Classical Variation with ...Qc7 and ...Nc6	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Qc7 8. f4 Nc6
B85	Sicilian	Sicilian	Scheveningen, Classical, Maroczy system	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Qc7 8. f4 Nc6 9. Kh1 Be7 10. a4
B85	Sicilian	Sicilian	Scheveningen, Classical	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Qc7 8. f4 Nc6 9. Be3
B85	Sicilian	Sicilian	Scheveningen, Classical Main line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be2 a6 7. O-O Qc7 8. f4 Nc6 9. Be3 Be7 10. Qe1 O-O
B86	Sicilian	Sicilian	Sozin attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4
B87	Sicilian	Sicilian	Sozin with ...a6 and ...b5	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4 a6 7. Bb3 b5
B88	Sicilian	Sicilian	Sozin, Leonhardt Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4 Nc6
B88	Sicilian	Sicilian	Sozin, Fischer Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4 Nc6 7. Bb3 Be7 8. Be3 O-O 9. f4
B89	Sicilian	Sicilian	Sozin, 7.Be3	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4 Nc6 7. Be3
B89	Sicilian	Sicilian	Velimirovic attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Bc4 Nc6 7. Be3 Be7 8. Qe2
B90	Sicilian	Sicilian	Najdorf	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6
B90	Sicilian	Sicilian	Najdorf, Adams attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. h3
B90	Sicilian	Sicilian	Najdorf, Lipnitzky attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bc4
B90	Sicilian	Sicilian	Najdorf, Byrne (English) attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3
B91	Sicilian	Sicilian	Najdorf, Zagreb (Fianchetto) Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. g3
B92	Sicilian	Sicilian	Najdorf, Opovcensky Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be2
B93	Sicilian	Sicilian	Najdorf, 6.f4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4
B94	Sicilian	Sicilian	Najdorf, 6.Bg5	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5
B94	Sicilian	Sicilian	Najdorf, Ivkov Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 Nbd7 7. Bc4 Qa5 8. Qd2 e6 9. O-O-O b5 10. Bb3 Bb7 11. Rhe1 Nc5 12. e5
B95	Sicilian	Sicilian	Najdorf, 6...e6	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6
B96	Sicilian	Sicilian	Najdorf, 7.f4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4
B96	Sicilian	Sicilian	Najdorf, Polugayevsky Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 b5
B96	Sicilian	Sicilian	Najdorf, Polugayevsky, Simagin Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 b5 8. e5 dxe5 9. fxe5 Qc7 10. Qe2
B97	Sicilian	Sicilian	Najdorf, 7...Qb6	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Qb6
B97	Sicilian	Sicilian	Najdorf, Poisoned pawn Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Qb6 8. Qd2 Qxb2 9. Rb1 Qa3
B98	Sicilian	Sicilian	Najdorf, 7...Be7	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7
B98	Sicilian	Sicilian	Najdorf, Browne Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 h6 9. Bh4 Qc7
B98	Sicilian	Sicilian	Najdorf, Goteborg (Argentine) Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 h6 9. Bh4 g5
B98	Sicilian	Sicilian	Najdorf Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 Qc7
B99	Sicilian	Sicilian	Najdorf, 7...Be7 Main line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 Qc7 9. O-O-O Nbd7
C00	French	French defense		1. e4 e6
C00	French	French defense, Steiner Variation 		1. e4 e6 2. c4
C00	French	French	Reti (Spielmann) Variation 	1. e4 e6 2. b3
C00	French	French	Steinitz attack	1. e4 e6 2. e5
C00	French	French	Labourdonnais Variation 	1. e4 e6 2. f4
C00	French	French defense		1. e4 e6 2. Nf3
C00	French	French	Wing gambit	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4
C00	French	French defense		1. e4 e6 2. Nc3
C00	French	French	Pelikan Variation 	1. e4 e6 2. Nc3 d5 3. f4
C00	French	French	Two knights Variation 	1. e4 e6 2. Nc3 d5 3. Nf3
C00	French	French	Chigorin Variation 	1. e4 e6 2. Qe2
C00	French	French	King's Indian attack	1. e4 e6 2. d3
C00	French	French	Reversed Philidor formation	1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 Nc6 5. Be2
C00	French	French defense		1. e4 e6 2. d4
C00	Lengfellner	Lengfellner system		1. e4 e6 2. d4 d6
C00	St. George	St. George defense		1. e4 e6 2. d4 a6
C00	French	French defense		1. e4 e6 2. d4 d5
C00	French	French	Schlechter Variation 	1. e4 e6 2. d4 d5 3. Bd3
C00	French	French	Alapin Variation 	1. e4 e6 2. d4 d5 3. Be3
C01	French	French	Exchange Variation 	1. e4 e6 2. d4 d5 3. exd5
C01	French	French	Exchange, Svenonius Variation 	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nc3 Nf6 5. Bg5
C01	French	French	Exchange, Bogolyubov Variation 	1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nc3 Nf6 5. Bg5 Nc6
C02	French	French	Advance Variation 	1. e4 e6 2. d4 d5 3. e5
C02	French	French	Advance, Steinitz Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. dxc5
C02	French	French	Advance, Nimzovich Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. Qg4
C02	French	French	Advance, Nimzovich system	1. e4 e6 2. d4 d5 3. e5 c5 4. Nf3
C02	French	French	Advance Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. c3
C02	French	French	Advance, Wade Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Qb6 5. Nf3 Bd7
C02	French	French	Advance Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6
C02	French	French	Advance, Paulsen attack	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3
C02	French	French	Advance, Milner-Barry gambit	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Bd3
C02	French	French	Advance, Euwe Variation 	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7
C03	French	French	Tarrasch	1. e4 e6 2. d4 d5 3. Nd2
C03	French	French	Tarrasch, Haberditz Variation 	1. e4 e6 2. d4 d5 3. Nd2 f5
C03	French	French	Tarrasch, Guimard Variation 	1. e4 e6 2. d4 d5 3. Nd2 Nc6
C04	French	French	Tarrasch, Guimard Main line	1. e4 e6 2. d4 d5 3. Nd2 Nc6 4. Ngf3 Nf6
C05	French	French	Tarrasch, Closed Variation 	1. e4 e6 2. d4 d5 3. Nd2 Nf6
C05	French	French	Tarrasch, Botvinnik Variation 	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 b6
C05	French	French	Tarrasch, Closed Variation 	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6
C06	French	French	Tarrasch, Closed Variation , Main line	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4
C06	French	French	Tarrasch, Leningrad Variation 	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 Nb6
C07	French	French	Tarrasch, Open Variation 	1. e4 e6 2. d4 d5 3. Nd2 c5
C07	French	French	Tarrasch, Eliskases Variation 	1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd8
C08	French	French	Tarrasch, Open, 4.ed ed	1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5
C09	French	French	Tarrasch, Open Variation , Main line	1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 exd5 5. Ngf3 Nc6
C10	French	French	Paulsen Variation 	1. e4 e6 2. d4 d5 3. Nc3
C10	French	French	Marshall Variation 	1. e4 e6 2. d4 d5 3. Nc3 c5
C10	French	French	Rubinstein Variation 	1. e4 e6 2. d4 d5 3. Nc3 dxe4
C10	French	French	Fort Knox Variation 	1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6
C10	French	French	Rubinstein Variation 	1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7
C10	French	French	Rubinstein, Capablanca line	1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+ Nxf6 7. Ne5
C10	French	French	Frere (Becker) Variation 	1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Qd5
C11	French	French defense		1. e4 e6 2. d4 d5 3. Nc3 Nf6
C11	French	French	Swiss Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bd3
C11	French	French	Henneberger Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Be3
C11	French	French	Steinitz Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5
C11	French	French	Steinitz, Bradford attack	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Bxc5 7. Qg4
C11	French	French	Steinitz Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Nc6
C11	French	French	Steinitz, Brodsky-Jones Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Nc6 7. a3 Bxc5 8. Qg4 O-O 9. Nf3 f6
C11	French	French	Steinitz Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3
C11	French	French	Steinitz, Boleslavsky Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3
C11	French	French	Steinitz, Gledhill attack	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4
C11	French	French	Burn Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 dxe4
C12	French	French	MacCutcheon Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4
C12	French	French	MacCutcheon, Bogolyubov Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. exd5 Qxd5 6. Bxf6 gxf6 7. Qd2 Qa5
C12	French	French	MacCutcheon, Advance Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5
C12	French	French	MacCutcheon, Chigorin Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. exf6
C12	French	French	MacCutcheon, Grigoriev Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. exf6 hxg5 7. fxg7 Rg8 8. h4 gxh4 9. Qg4
C12	French	French	MacCutcheon, Bernstein Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bh4
C12	French	French	MacCutcheon, Janowski Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Be3
C12	French	French	MacCutcheon, Dr. Olland (Dutch) Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bc1
C12	French	French	MacCutcheon, Tartakower Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Nfd7
C12	French	French	MacCutcheon, Lasker Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3
C12	French	French	MacCutcheon, Duras Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 Kf8 9. Bc1
C12	French	French	MacCutcheon, Lasker Variation , 8...g6	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 g6
C13	French	French	Classical	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7
C13	French	French	Classical, Anderssen Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. Bxf6
C13	French	French	Classical, Anderssen-Richter Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. Bxf6 Bxf6 6. e5 Be7 7. Qg4
C13	French	French	Classical, Vistaneckis (Nimzoö)ððð Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Ng8
C13	French	French	Classical, Frankfurt Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Ng8 6. Be3 b6
C13	French	French	Classical, Tartakower Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Ne4
C13	French	French	Albin-Alekhine-Chatard attack	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4
C13	French	French	Albin-Alekhine-Chatard attack, Maroczy Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 a6
C13	French	French	Albin-Alekhine-Chatard attack, Breyer Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 c5
C13	French	French	Albin-Alekhine-Chatard attack, Teichmann Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 f6
C13	French	French	Albin-Alekhine-Chatard attack, Spielmann Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 O-O
C14	French	French	Classical Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7
C14	French	French	Classical, Tarrasch Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. Bd3
C14	French	French	Classical, Rubinstein Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. Qd2
C14	French	French	Classical, Alapin Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. Nb5
C14	French	French	Classical, Pollock Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. Qg4
C14	French	French	Classical, Steinitz Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. f4
C14	French	French	Classical, Stahlberg Variation 	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. Bxe7 Qxe7 7. f4 O-O 8. Nf3 c5 9. Qd2 Nc6 10. O-O-O c4
C15	French	French	Winawer (Nimzovich) Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4
C15	French	French	Winawer, Kondratiyev Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd3 c5 5. exd5 Qxd5 6. Bd2
C15	French	French	Winawer, fingerslip Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Bd2
C15	French	French	Winawer, Alekhine (Maroczy) gambit	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2
C15	French	French	Winawer, Alekhine gambit, Alatortsev Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Nge2 dxe4 5. a3 Be7 6. Nxe4 Nf6 7. N2g3 O-O 8. Be2 Nc6
C15	French	French	Winawer, Alekhine gambit	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Bxc3+
C15	French	French	Winawer, Alekhine gambit, Kan Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Nge2 dxe4 5. a3 Bxc3+ 6. Nxc3 Nc6
C16	French	French	Winawer, Advance Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5
C16	French	French	Winawer, Petrosian Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Qd7
C17	French	French	Winawer, Advance Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5
C17	French	French	Winawer, Advance, Bogolyubov Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. Bd2
C17	French	French	Winawer, Advance, Russian Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. Qg4
C17	French	French	Winawer, Advance, 5.a3	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3
C17	French	French	Winawer, Advance, Rauzer Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 cxd4 6. axb4 dxc3 7. Nf3
C18	French	French	Winawer, Advance Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3
C18	French	French	Winawer, Classical Variation 	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Qc7
